 Item ; Média ; RMS ; Maximo ; Mínimo ; Desvio Padrão ; Variância ;;;;;;;;
 Isolador Pergurado ; 0,0000379077 ; 0,0146039870 ; 0,0564575200 ;-0,0584106450 ; 0,0146042300 ; 0,0002132835 ;;;;;;;;
 Isolador Pergurado ; 0,0000245544 ; 0,0143865000 ; 0,0560302730 ;-0,0584411620 ; 0,0143867660 ; 0,0002069791 ;;;;;;;;
 Isolador Pergurado ; 0,0000079004 ; 0,0111073110 ; 0,0489501950 ;-0,0449218750 ; 0,0111075300 ; 0,0001233772 ;;;;;;;;
 Isolador Pergurado ; 0,0000291541 ; 0,0142595530 ; 0,0500793460 ;-0,0563354490 ; 0,0142598090 ; 0,0002033421 ;;;;;;;;
 Isolador Pergurado ; 0,0000257104 ; 0,0133774550 ; 0,0487976070 ;-0,0484619140 ; 0,0133776980 ; 0,0001789628 ;;;;;;;;
 Isolador Pergurado ; 0,0000130566 ; 0,0114993730 ; 0,0522766110 ;-0,0547180180 ; 0,0114995960 ; 0,0001322407 ;;;;;;;;
 Isolador Pergurado ; 0,0000291077 ; 0,0116908670 ; 0,0429687500 ;-0,0454406740 ; 0,0116910640 ; 0,0001366810 ;;;;;;;;
 Isolador Pergurado ; 0,0000263354 ; 0,0122299980 ; 0,0419921880 ;-0,0481567380 ; 0,0122302150 ; 0,0001495782 ;;;;;;;;
 Isolador Pergurado ; 0,0000230994 ; 0,0132583020 ; 0,0529174800 ;-0,0637207030 ; 0,0132585470 ; 0,0001757891 ;;;;;;;;
 Isolador Pergurado ; 0,0000226221 ; 0,0117772770 ; 0,0438842770 ;-0,0425109860 ; 0,0117774900 ; 0,0001387093 ;;;;;;;;
 Isolador Pergurado ; 0,0000273694 ; 0,0116087380 ; 0,0533752440 ;-0,0452575680 ; 0,0116089370 ; 0,0001347674 ;;;;;;;;
 Isolador Pergurado ; 0,0000220544 ; 0,0119628760 ; 0,0502929690 ;-0,0506591800 ; 0,0119630950 ; 0,0001431157 ;;;;;;;;
 Isolador Pergurado ; 0,0000232776 ; 0,0125436690 ; 0,0428466800 ;-0,0447692870 ; 0,0125438990 ; 0,0001573494 ;;;;;;;;
 Isolador Pergurado ; 0,0000154163 ; 0,0130568500 ; 0,0467834470 ;-0,0526123050 ; 0,0130571020 ; 0,0001704879 ;;;;;;;;
 Isolador Pergurado ; 0,0000312097 ; 0,0125852270 ; 0,0455017090 ;-0,0459289550 ; 0,0125854400 ; 0,0001583933 ;;;;;;;;
 Isolador Pergurado ; 0,0000232202 ; 0,0135029250 ; 0,0498657230 ;-0,0498657230 ; 0,0135031750 ; 0,0001823357 ;;;;;;;;
 Isolador Pergurado ; 0,0000235815 ; 0,0138596800 ; 0,0535583500 ;-0,0485839840 ; 0,0138599370 ; 0,0001920979 ;;;;;;;;
 Isolador Pergurado ; 0,0000322815 ; 0,0140299260 ; 0,0578308110 ;-0,0605468750 ; 0,0140301700 ; 0,0001968457 ;;;;;;;;
 Isolador Pergurado ; 0,0000158179 ; 0,0125731220 ; 0,0419921880 ;-0,0514831540 ; 0,0125733630 ; 0,0001580895 ;;;;;;;;
 Isolador Pergurado ; 0,0000230066 ; 0,0134108540 ; 0,0495910640 ;-0,0552978520 ; 0,0134111020 ; 0,0001798577 ;;;;;;;;
 Isolador Pergurado ; 0,0000205542 ; 0,0125427500 ; 0,0509948730 ;-0,0532836910 ; 0,0125429840 ; 0,0001573264 ;;;;;;;;
 Isolador Pergurado ; 0,0000346252 ; 0,0124890500 ; 0,0487365720 ;-0,0480346680 ; 0,0124892520 ; 0,0001559814 ;;;;;;;;
 Isolador Pergurado ; 0,0000200745 ; 0,0118166170 ; 0,0460510250 ;-0,0442199710 ; 0,0118168360 ; 0,0001396376 ;;;;;;;;
 Isolador Pergurado ; 0,0000176209 ; 0,0116629740 ; 0,0442810060 ;-0,0441589360 ; 0,0116631940 ; 0,0001360301 ;;;;;;;;
 Isolador Pergurado ; 0,0000272302 ; 0,0113531920 ; 0,0552673340 ;-0,0549316410 ; 0,0113533860 ; 0,0001288994 ;;;;;;;;
 Isolador Pergurado ; 0,0000303174 ; 0,0115802090 ; 0,0503234860 ;-0,0510253910 ; 0,0115804010 ; 0,0001341057 ;;;;;;;;
 Isolador Pergurado ; 0,0000167505 ; 0,0118865520 ; 0,0503845210 ;-0,0530700680 ; 0,0118867780 ; 0,0001412955 ;;;;;;;;
 Isolador Pergurado ; 0,0000239258 ; 0,0126487190 ; 0,0502014160 ;-0,0523071290 ; 0,0126489490 ; 0,0001599959 ;;;;;;;;
 Isolador Pergurado ; 0,0000267334 ; 0,0124197540 ; 0,0476074220 ;-0,0439758300 ; 0,0124199740 ; 0,0001542557 ;;;;;;;;
 Isolador Pergurado ; 0,0000156592 ; 0,0131771340 ; 0,0490722660 ;-0,0624084470 ; 0,0131773890 ; 0,0001736436 ;;;;;;;;
 Isolador Pergurado ; 0,0000392676 ; 0,0130310760 ; 0,0561218260 ;-0,0528259280 ; 0,0130312770 ; 0,0001698142 ;;;;;;;;
 Isolador Pergurado ; 0,0000213110 ; 0,0128352300 ; 0,0478515630 ;-0,0539550780 ; 0,0128354690 ; 0,0001647493 ;;;;;;;;
 Isolador Pergurado ; 0,0000241553 ; 0,0133488980 ; 0,0501708980 ;-0,0516357420 ; 0,0133491430 ; 0,0001781996 ;;;;;;;;
 Isolador Pergurado ; 0,0000164014 ; 0,0168284350 ; 0,0682373050 ;-0,0624389650 ; 0,0168287640 ; 0,0002832073 ;;;;;;;;
 Isolador Pergurado ; 0,0000263757 ; 0,0172053690 ; 0,0669250490 ;-0,0694580080 ; 0,0172056930 ; 0,0002960359 ;;;;;;;;
 Isolador Pergurado ; 0,0000203735 ; 0,0157282820 ; 0,0583190920 ;-0,0618591310 ; 0,0157285840 ; 0,0002473883 ;;;;;;;;
 Isolador Pergurado ; 0,0000202319 ; 0,0171134890 ; 0,0604248050 ;-0,0619812010 ; 0,0171138200 ; 0,0002928828 ;;;;;;;;
 Isolador Pergurado ; 0,0000409045 ; 0,0165776160 ; 0,0599060060 ;-0,0617370610 ; 0,0165778970 ; 0,0002748267 ;;;;;;;;
 Isolador Pergurado ; 0,0000123010 ; 0,0145626300 ; 0,0558776860 ;-0,0542907710 ; 0,0145629160 ; 0,0002120785 ;;;;;;;;
 Isolador Pergurado ; 0,0000318164 ; 0,0192804120 ; 0,0730896000 ;-0,0750732420 ; 0,0192807720 ; 0,0003717482 ;;;;;;;;
 Isolador Pergurado ; 0,0000174634 ; 0,0177571610 ; 0,0573425290 ;-0,0609130860 ; 0,0177575080 ; 0,0003153291 ;;;;;;;;
 Isolador Pergurado ; 0,0000285315 ; 0,0162179920 ; 0,0586853030 ;-0,0574340820 ; 0,0162182920 ; 0,0002630330 ;;;;;;;;
 Isolador Pergurado ; 0,0000237415 ; 0,0168863660 ; 0,0757446290 ;-0,0684509280 ; 0,0168866870 ; 0,0002851602 ;;;;;;;;
 Isolador Pergurado ; 0,0000337842 ; 0,0169760160 ; 0,0901794430 ;-0,0609130860 ; 0,0169763220 ; 0,0002881955 ;;;;;;;;
 Isolador Pergurado ; 0,0000238672 ; 0,0164150600 ; 0,0684814450 ;-0,0658874510 ; 0,0164153710 ; 0,0002694644 ;;;;;;;;
 Isolador Pergurado ; 0,0000128748 ; 0,0166133940 ; 0,0541076660 ;-0,0621032710 ; 0,0166137210 ; 0,0002760157 ;;;;;;;;
 Isolador Pergurado ; 0,0000301819 ; 0,0170949170 ; 0,0571289060 ;-0,0549011230 ; 0,0170952320 ; 0,0002922470 ;;;;;;;;
 Isolador Pergurado ; 0,0000362769 ; 0,0166277730 ; 0,0585937500 ;-0,0628356930 ; 0,0166280660 ; 0,0002764926 ;;;;;;;;
 Isolador Pergurado ; 0,0000162219 ; 0,0170277180 ; 0,0640869140 ;-0,0642089840 ; 0,0170280510 ; 0,0002899545 ;;;;;;;;
 Isolador Pergurado ; 0,0000195447 ; 0,0164099660 ; 0,0667114260 ;-0,0723571780 ; 0,0164102820 ; 0,0002692974 ;;;;;;;;
 Isolador Pergurado ; 0,0000306433 ; 0,0164205830 ; 0,0658264160 ;-0,0571289060 ; 0,0164208830 ; 0,0002696454 ;;;;;;;;
 Isolador Pergurado ; 0,0000165210 ; 0,0154753320 ; 0,0615234380 ;-0,0638427730 ; 0,0154756330 ; 0,0002394952 ;;;;;;;;
 Isolador Pergurado ; 0,0000307556 ; 0,0161791860 ; 0,0698852540 ;-0,0598754880 ; 0,0161794810 ; 0,0002617756 ;;;;;;;;
 Isolador Pergurado ; 0,0000233081 ; 0,0165014110 ; 0,0614624020 ;-0,0586547850 ; 0,0165017240 ; 0,0002723069 ;;;;;;;;
 Isolador Pergurado ; 0,0000137817 ; 0,0153798960 ; 0,0718688960 ;-0,0551147460 ; 0,0153801980 ; 0,0002365505 ;;;;;;;;
 Isolador Pergurado ; 0,0000315540 ; 0,0153625520 ; 0,0537109380 ;-0,0591430660 ; 0,0153628270 ; 0,0002360165 ;;;;;;;;
 Isolador Pergurado ; 0,0000266760 ; 0,0148932520 ; 0,0614929200 ;-0,0627136230 ; 0,0148935260 ; 0,0002218171 ;;;;;;;;
 Isolador Pergurado ; 0,0000200977 ; 0,0153773670 ; 0,0668334960 ;-0,0542297360 ; 0,0153776620 ; 0,0002364725 ;;;;;;;;
 Isolador Pergurado ; 0,0000318958 ; 0,0137808830 ; 0,0447692870 ;-0,0539855960 ; 0,0137811210 ; 0,0001899193 ;;;;;;;;
 Isolador Pergurado ; 0,0000239673 ; 0,0151931530 ; 0,0678405760 ;-0,0619201660 ; 0,0151934380 ; 0,0002308406 ;;;;;;;;
 Isolador Pergurado ; 0,0000177429 ; 0,0138823960 ; 0,0498962400 ;-0,0437927250 ; 0,0138826620 ; 0,0001927283 ;;;;;;;;
 Isolador Pergurado ; 0,0000239624 ; 0,0152459730 ; 0,0530700680 ;-0,0587768550 ; 0,0152462590 ; 0,0002324484 ;;;;;;;;
 Isolador Pergurado ; 0,0000256055 ; 0,0149785260 ; 0,0528869630 ;-0,0581359860 ; 0,0149788040 ; 0,0002243646 ;;;;;;;;
 Isolador Pergurado ; 0,0000217896 ; 0,0150242780 ; 0,0583190920 ;-0,0517272950 ; 0,0150245620 ; 0,0002257375 ;;;;;;;;
 Isolador Pergurado ; 0,0000233643 ; 0,0161379820 ; 0,0545959470 ;-0,0535583500 ; 0,0161382880 ; 0,0002604443 ;;;;;;;;
 Isolador Pergurado ; 0,0000354334 ; 0,0168494100 ; 0,0591125490 ;-0,0672912600 ; 0,0168497090 ; 0,0002839127 ;;;;;;;;
 Isolador Pergurado ; 0,0000150696 ; 0,0157614680 ; 0,0579833980 ;-0,0653381350 ; 0,0157617760 ; 0,0002484336 ;;;;;;;;
 Isolador Pergurado ; 0,0000190320 ; 0,0171436880 ; 0,0665283200 ;-0,0769042970 ; 0,0171440200 ; 0,0002939174 ;;;;;;;;
 Isolador Pergurado ; 0,0000345105 ; 0,0176074520 ; 0,0625610350 ;-0,0624389650 ; 0,0176077700 ; 0,0003100336 ;;;;;;;;
 Isolador Pergurado ; 0,0000128442 ; 0,0171313810 ; 0,0727539060 ;-0,0686950680 ; 0,0171317190 ; 0,0002934958 ;;;;;;;;
 Isolador Pergurado ; 0,0000377307 ; 0,0187876160 ; 0,0722351070 ;-0,0684204100 ; 0,0187879530 ; 0,0003529872 ;;;;;;;;
 Isolador Pergurado ; 0,0000267456 ; 0,0200555920 ; 0,0704956050 ;-0,0745849610 ; 0,0200559750 ; 0,0004022421 ;;;;;;;;
 Isolador Pergurado ; 0,0000167480 ; 0,0237478120 ; 0,0844116210 ;-0,0893554690 ; 0,0237482810 ; 0,0005639809 ;;;;;;;;
 Isolador Pergurado ; 0,0000252527 ; 0,0229708570 ; 0,0822143550 ;-0,0859375000 ; 0,0229713030 ; 0,0005276808 ;;;;;;;;
 Isolador Pergurado ; 0,0000205713 ; 0,0231279570 ; 0,0834045410 ;-0,1000061000 ; 0,0231284100 ; 0,0005349234 ;;;;;;;;
 Isolador Pergurado ; 0,0000346387 ; 0,0236225960 ; 0,0820922850 ;-0,0920410160 ; 0,0236230430 ; 0,0005580482 ;;;;;;;;
 Isolador Pergurado ; 0,0000142517 ; 0,0236840490 ; 0,0963745120 ;-0,0994262700 ; 0,0236845190 ; 0,0005609564 ;;;;;;;;
 Isolador Pergurado ; 0,0000489478 ; 0,0226587830 ; 0,0776977540 ;-0,0843505860 ; 0,0226591830 ; 0,0005134386 ;;;;;;;;
 Isolador Pergurado ;-0,0000005273 ; 0,0231294630 ; 0,0845947270 ;-0,0945129390 ; 0,0231299250 ; 0,0005349934 ;;;;;;;;
 Isolador Pergurado ; 0,0000321008 ; 0,0213569110 ; 0,0729980470 ;-0,0780639650 ; 0,0213573140 ; 0,0004561349 ;;;;;;;;
 Isolador Pergurado ; 0,0000274951 ; 0,0192263570 ; 0,0709533690 ;-0,0892333980 ; 0,0192267220 ; 0,0003696669 ;;;;;;;;
 Isolador Pergurado ; 0,0000247961 ; 0,0173398240 ; 0,0609436040 ;-0,0787353520 ; 0,0173401530 ; 0,0003006809 ;;;;;;;;
 Isolador Pergurado ; 0,0000142236 ; 0,0172475600 ; 0,0682373050 ;-0,0719299320 ; 0,0172479000 ; 0,0002974900 ;;;;;;;;
 Isolador Pergurado ; 0,0000267090 ; 0,0168338860 ; 0,0569763180 ;-0,0612487790 ; 0,0168342020 ; 0,0002833904 ;;;;;;;;
 Isolador Pergurado ; 0,0000201221 ; 0,0160252450 ; 0,0589294430 ;-0,0554504390 ; 0,0160255530 ; 0,0002568184 ;;;;;;;;
 Isolador Pergurado ; 0,0000324365 ; 0,0159820870 ; 0,0516967770 ;-0,0547485350 ; 0,0159823740 ; 0,0002554363 ;;;;;;;;
 Isolador Pergurado ; 0,0000168030 ; 0,0160915400 ; 0,0614013670 ;-0,0562133790 ; 0,0160918530 ; 0,0002589477 ;;;;;;;;
 Isolador Pergurado ; 0,0000229297 ; 0,0162258390 ; 0,0687561040 ;-0,0616455080 ; 0,0162261470 ; 0,0002632879 ;;;;;;;;
 Isolador Pergurado ; 0,0000281445 ; 0,0146593260 ; 0,0584106450 ;-0,0605773930 ; 0,0146595920 ; 0,0002149036 ;;;;;;;;
 Isolador Pergurado ; 0,0000255493 ; 0,0158423610 ; 0,0655212400 ;-0,0532226560 ; 0,0158426570 ; 0,0002509898 ;;;;;;;;
 Isolador Pergurado ; 0,0000225488 ; 0,0158206170 ; 0,0629272460 ;-0,0589294430 ; 0,0158209180 ; 0,0002503014 ;;;;;;;;
 Isolador Pergurado ; 0,0000142590 ; 0,0158715810 ; 0,0605468750 ;-0,0548400880 ; 0,0158718920 ; 0,0002519170 ;;;;;;;;
 Isolador Pergurado ; 0,0000199976 ; 0,0174935280 ; 0,0676879880 ;-0,0685119630 ; 0,0174938660 ; 0,0003060354 ;;;;;;;;
 Isolador Pergurado ; 0,0000405396 ; 0,0176613720 ; 0,0645141600 ;-0,0642089840 ; 0,0176616790 ; 0,0003119349 ;;;;;;;;
 Isolador Pergurado ; 0,0000163025 ; 0,0179846820 ; 0,0763244630 ;-0,0610351560 ; 0,0179850340 ; 0,0003234615 ;;;;;;;;
 Isolador Pergurado ; 0,0000314026 ; 0,0175645600 ; 0,0668945310 ;-0,0721435550 ; 0,0175648830 ; 0,0003085251 ;;;;;;;;
 Isolador Pergurado ; 0,0000140576 ; 0,0176099600 ; 0,0644836430 ;-0,0883789060 ; 0,0176103070 ; 0,0003101229 ;;;;;;;;
 Isolador Pergurado ; 0,0000360400 ; 0,0192000090 ; 0,0874938960 ;-0,0746765140 ; 0,0192003590 ; 0,0003686538 ;;;;;;;;
 Isolador Pergurado ; 0,0000098499 ; 0,0184457300 ; 0,0664672850 ;-0,0687255860 ; 0,0184460960 ; 0,0003402585 ;;;;;;;;
 Isolador Pergurado ; 0,0000314685 ; 0,0179804070 ; 0,0663146970 ;-0,0617675780 ; 0,0179807390 ; 0,0003233070 ;;;;;;;;
 Isolador Pergurado ; 0,0000314136 ; 0,0186461440 ; 0,0653991700 ;-0,0685424800 ; 0,0186464910 ; 0,0003476916 ;;;;;;;;
 Isolador Pergurado ; 0,0000341406 ; 0,0178429890 ; 0,0648803710 ;-0,0595397950 ; 0,0178433130 ; 0,0003183838 ;;;;;;;;
 Isolador Pergurado ; 0,0000085693 ; 0,0154113840 ; 0,0604248050 ;-0,0594787600 ; 0,0154116900 ; 0,0002375202 ;;;;;;;;
 Isolador Pergurado ; 0,0000206555 ; 0,0160869220 ; 0,0696411130 ;-0,0600585940 ; 0,0160872310 ; 0,0002587990 ;;;;;;;;
 Isolador Pergurado ; 0,0000219409 ; 0,0171339860 ; 0,0664062500 ;-0,0684814450 ; 0,0171343150 ; 0,0002935847 ;;;;;;;;
 Isolador Pergurado ; 0,0000277185 ; 0,0168448810 ; 0,0613098140 ;-0,0630493160 ; 0,0168451950 ; 0,0002837606 ;;;;;;;;
 Isolador Pergurado ; 0,0000141516 ; 0,0181538570 ; 0,0738830570 ;-0,0673522950 ; 0,0181542150 ; 0,0003295755 ;;;;;;;;
 Isolador Pergurado ; 0,0000227136 ; 0,0180857600 ; 0,0694580080 ;-0,0674438480 ; 0,0180861070 ; 0,0003271073 ;;;;;;;;
 Isolador Pergurado ; 0,0000156799 ; 0,0181643890 ; 0,0669555660 ;-0,0682983400 ; 0,0181647460 ; 0,0003299580 ;;;;;;;;
 Isolador Pergurado ; 0,0000333301 ; 0,0177539470 ; 0,0654296880 ;-0,0771789550 ; 0,0177542710 ; 0,0003152141 ;;;;;;;;
 Isolador Pergurado ; 0,0000337122 ; 0,0174857970 ; 0,0684204100 ;-0,0620727540 ; 0,0174861140 ; 0,0003057642 ;;;;;;;;
 Isolador Pergurado ; 0,0000188733 ; 0,0171349140 ; 0,0601806640 ;-0,0635070800 ; 0,0171352470 ; 0,0002936167 ;;;;;;;;
 Isolador Pergurado ; 0,0000247632 ; 0,0165876650 ; 0,0628051760 ;-0,0727844240 ; 0,0165879780 ; 0,0002751610 ;;;;;;;;
 Isolador Pergurado ; 0,0000222888 ; 0,0152288500 ; 0,0565795900 ;-0,0561523440 ; 0,0152291390 ; 0,0002319267 ;;;;;;;;
 Isolador Pergurado ; 0,0000384998 ; 0,0153982120 ; 0,0543518070 ;-0,0610046390 ; 0,0153984720 ; 0,0002371130 ;;;;;;;;
 Isolador Pergurado ; 0,0000121387 ; 0,0155187340 ; 0,0640258790 ;-0,0541992190 ; 0,0155190400 ; 0,0002408406 ;;;;;;;;
 Isolador Pergurado ; 0,0000257996 ; 0,0153215700 ; 0,0552062990 ;-0,0579223630 ; 0,0153218550 ; 0,0002347592 ;;;;;;;;
 Isolador Pergurado ; 0,0000211841 ; 0,0147258260 ; 0,0519409180 ;-0,0607910160 ; 0,0147261060 ; 0,0002168582 ;;;;;;;;
 Isolador Pergurado ; 0,0000271924 ; 0,0143103810 ; 0,0544128420 ;-0,0494689940 ; 0,0143106410 ; 0,0002047945 ;;;;;;;;
 Isolador Pergurado ; 0,0000241272 ; 0,0150768020 ; 0,0537414550 ;-0,0555725100 ; 0,0150770840 ; 0,0002273185 ;;;;;;;;
 Isolador Pergurado ; 0,0000159619 ; 0,0149574050 ; 0,0534667970 ;-0,0515747070 ; 0,0149576960 ; 0,0002237327 ;;;;;;;;
 Isolador Pergurado ; 0,0000310559 ; 0,0145389760 ; 0,0513916020 ;-0,0538635250 ; 0,0145392330 ; 0,0002113893 ;;;;;;;;
 Isolador Pergurado ; 0,0000218066 ; 0,0149028500 ; 0,0552368160 ;-0,0493164060 ; 0,0149031320 ; 0,0002221034 ;;;;;;;;
 Isolador Pergurado ; 0,0000301111 ; 0,0142745400 ; 0,0616760250 ;-0,0572814940 ; 0,0142747940 ; 0,0002037697 ;;;;;;;;
 Isolador Pergurado ; 0,0000256726 ; 0,0145543380 ; 0,0485229490 ;-0,0518188480 ; 0,0145546070 ; 0,0002118366 ;;;;;;;;
 Isolador Pergurado ; 0,0000163782 ; 0,0136774310 ; 0,0483398440 ;-0,0581359860 ; 0,0136776950 ; 0,0001870793 ;;;;;;;;
 Isolador Pergurado ; 0,0000312952 ; 0,0130432770 ; 0,0552673340 ;-0,0587463380 ; 0,0130435010 ; 0,0001701329 ;;;;;;;;
 Isolador Pergurado ; 0,0000161877 ; 0,0140630630 ; 0,0506896970 ;-0,0531921390 ; 0,0140633350 ; 0,0001977774 ;;;;;;;;
 Isolador Pergurado ; 0,0000283081 ; 0,0141716370 ; 0,0547790530 ;-0,0568542480 ; 0,0141718920 ; 0,0002008425 ;;;;;;;;
 Isolador Pergurado ; 0,0000269922 ; 0,0140919720 ; 0,0514526370 ;-0,0512695310 ; 0,0140922280 ; 0,0001985909 ;;;;;;;;
 Isolador Pergurado ; 0,0000219849 ; 0,0138183700 ; 0,0561218260 ;-0,0622863770 ; 0,0138186290 ; 0,0001909545 ;;;;;;;;
 Isolador Pergurado ; 0,0000290112 ; 0,0139566170 ; 0,0546569820 ;-0,0602722170 ; 0,0139568660 ; 0,0001947941 ;;;;;;;;
 Isolador Pergurado ; 0,0000232727 ; 0,0142673840 ; 0,0521545410 ;-0,0488891600 ; 0,0142676500 ; 0,0002035659 ;;;;;;;;
 Isolador Pergurado ; 0,0000346985 ; 0,0161724370 ; 0,0801086430 ;-0,0670776370 ; 0,0161727230 ; 0,0002615570 ;;;;;;;;
 Isolador Pergurado ; 0,0000202673 ; 0,0156029110 ; 0,0580749510 ;-0,0622863770 ; 0,0156032100 ; 0,0002434602 ;;;;;;;;
 Isolador Pergurado ; 0,0000194836 ; 0,0167857700 ; 0,0628662110 ;-0,0587768550 ; 0,0167860940 ; 0,0002817730 ;;;;;;;;
 Isolador Pergurado ; 0,0000310156 ; 0,0181484340 ; 0,0826721190 ;-0,0755920410 ; 0,0181487710 ; 0,0003293779 ;;;;;;;;
 Isolador Pergurado ; 0,0000293396 ; 0,0199458840 ; 0,0797729490 ;-0,0780639650 ; 0,0199462610 ; 0,0003978533 ;;;;;;;;
 Isolador Pergurado ; 0,0000125513 ; 0,0206008970 ; 0,0912475590 ;-0,0924072270 ; 0,0206013050 ; 0,0004244138 ;;;;;;;;
 Isolador Pergurado ; 0,0000426367 ; 0,0205564260 ; 0,0732421880 ;-0,0873718260 ; 0,0205567930 ; 0,0004225818 ;;;;;;;;
 Isolador Pergurado ; 0,0000223242 ; 0,0206276490 ; 0,0772705080 ;-0,0775756840 ; 0,0206280500 ; 0,0004255164 ;;;;;;;;
 Isolador Pergurado ; 0,0000081543 ; 0,0211328130 ; 0,0737609860 ;-0,0807495120 ; 0,0211332340 ; 0,0004466136 ;;;;;;;;
 Isolador Pergurado ; 0,0000172229 ; 0,0236131990 ; 0,0822143550 ;-0,0901489260 ; 0,0236136650 ; 0,0005576052 ;;;;;;;;
 Isolador Pergurado ; 0,0000517041 ; 0,0225815900 ; 0,0804138180 ;-0,0901794430 ; 0,0225819820 ; 0,0005099459 ;;;;;;;;
 Isolador Pergurado ;-0,0000065552 ; 0,0226050230 ; 0,0925598140 ;-0,0823669430 ; 0,0226054740 ; 0,0005110074 ;;;;;;;;
 Isolador Pergurado ; 0,0000586755 ; 0,0213300020 ; 0,0762939450 ;-0,0714111330 ; 0,0213303480 ; 0,0004549838 ;;;;;;;;
 Isolador Pergurado ; 0,0000096033 ; 0,0215597460 ; 0,0831298830 ;-0,0854492190 ; 0,0215601750 ; 0,0004648412 ;;;;;;;;
 Isolador Pergurado ; 0,0000250220 ; 0,0223614090 ; 0,0773315430 ;-0,0830383300 ; 0,0223618420 ; 0,0005000520 ;;;;;;;;
 Isolador Pergurado ; 0,0000181628 ; 0,0213800940 ; 0,0909118650 ;-0,0922851560 ; 0,0213805140 ; 0,0004571264 ;;;;;;;;
 Isolador Pergurado ; 0,0000281311 ; 0,0199848770 ; 0,0812072750 ;-0,0705566410 ; 0,0199852570 ; 0,0003994105 ;;;;;;;;
 Isolador Pergurado ; 0,0000248926 ; 0,0211623850 ; 0,0715332030 ;-0,0657043460 ; 0,0211627930 ; 0,0004478638 ;;;;;;;;
 Isolador Pergurado ; 0,0000277625 ; 0,0215131610 ; 0,0722961430 ;-0,0710449220 ; 0,0215135730 ; 0,0004628338 ;;;;;;;;
 Isolador Pergurado ; 0,0000305286 ; 0,0210158660 ; 0,0673217770 ;-0,0682373050 ; 0,0210162640 ; 0,0004416833 ;;;;;;;;
 Isolador Pergurado ; 0,0000121912 ; 0,0210166460 ; 0,0991821290 ;-0,0939941410 ; 0,0210170630 ; 0,0004417169 ;;;;;;;;
 Isolador Pergurado ; 0,0000203271 ; 0,0214081190 ; 0,0964050290 ;-0,0898437500 ; 0,0214085370 ; 0,0004583255 ;;;;;;;;
 Isolador Pergurado ; 0,0000402417 ; 0,0215713270 ; 0,1028747600 ;-0,0891418460 ; 0,0215717210 ; 0,0004653391 ;;;;;;;;
 Isolador Pergurado ; 0,0000133362 ; 0,0217382660 ; 0,0870361330 ;-0,0860290530 ; 0,0217386960 ; 0,0004725709 ;;;;;;;;
 Isolador Pergurado ; 0,0000187195 ; 0,0210016750 ; 0,0722351070 ;-0,0808410640 ; 0,0210020870 ; 0,0004410877 ;;;;;;;;
 Isolador Pergurado ; 0,0000278320 ; 0,0220453690 ; 0,0734252930 ;-0,0787963870 ; 0,0220457920 ; 0,0004860170 ;;;;;;;;
 Isolador Pergurado ; 0,0000244836 ; 0,0209820170 ; 0,0691528320 ;-0,0837402340 ; 0,0209824230 ; 0,0004402621 ;;;;;;;;
 Isolador Pergurado ; 0,0000328003 ; 0,0210356800 ; 0,0709228520 ;-0,0741882320 ; 0,0210360750 ; 0,0004425165 ;;;;;;;;
 Isolador Pergurado ; 0,0000051270 ; 0,0196976940 ; 0,0680847170 ;-0,0654602050 ; 0,0196980880 ; 0,0003880147 ;;;;;;;;
 Isolador Pergurado ; 0,0000391052 ; 0,0211974390 ; 0,0828857420 ;-0,0658874510 ; 0,0211978270 ; 0,0004493479 ;;;;;;;;
 Isolador Pergurado ; 0,0000076465 ; 0,0174432570 ; 0,0793762210 ;-0,0790100100 ; 0,0174436040 ; 0,0003042793 ;;;;;;;;
 Isolador Pergurado ; 0,0000293945 ; 0,0181681010 ; 0,0686950680 ;-0,0745544430 ; 0,0181684410 ; 0,0003300922 ;;;;;;;;
 Isolador Pergurado ; 0,0000208081 ; 0,0189791220 ; 0,0589599610 ;-0,0648193360 ; 0,0189794900 ; 0,0003602210 ;;;;;;;;
 Isolador Pergurado ; 0,0000210754 ; 0,0188520350 ; 0,0726623540 ;-0,0634765630 ; 0,0188524010 ; 0,0003554130 ;;;;;;;;
 Isolador Pergurado ; 0,0000367139 ; 0,0174326070 ; 0,0560607910 ;-0,0580444340 ; 0,0174329170 ; 0,0003039066 ;;;;;;;;
 Isolador Pergurado ; 0,0000224817 ; 0,0164752550 ; 0,0605773930 ;-0,0634460450 ; 0,0164755700 ; 0,0002714444 ;;;;;;;;
 Isolador Pergurado ; 0,0000318091 ; 0,0183588060 ; 0,0621032710 ;-0,0606994630 ; 0,0183591450 ; 0,0003370582 ;;;;;;;;
 Isolador Pergurado ; 0,0000171509 ; 0,0180246210 ; 0,0666503910 ;-0,0677795410 ; 0,0180249740 ; 0,0003248997 ;;;;;;;;
 Isolador Pergurado ; 0,0000334656 ; 0,0178543220 ; 0,0589294430 ;-0,0624084470 ; 0,0178546480 ; 0,0003187884 ;;;;;;;;
 Isolador Pergurado ; 0,0000161462 ; 0,0172985320 ; 0,0601196290 ;-0,0619201660 ; 0,0172988710 ; 0,0002992509 ;;;;;;;;
 Isolador Pergurado ; 0,0000257141 ; 0,0168303090 ; 0,0591430660 ;-0,0586547850 ; 0,0168306260 ; 0,0002832700 ;;;;;;;;
